KOs	KO_count	KO_frequency
K06401	15	0.0358851675
K06402	181	0.4330143541
K06403	0	0.0000000000
K06404	0	0.0000000000
K06405	0	0.0000000000
K06406	0	0.0000000000
K06407	0	0.0000000000
K06408	0	0.0000000000
K06409	3	0.0071770335
K06410	0	0.0000000000
K06411	0	0.0000000000
K06412	3	0.0071770335
K06413	0	0.0000000000
K06414	0	0.0000000000
K06415	0	0.0000000000
K06416	0	0.0000000000
K06417	0	0.0000000000
K06418	0	0.0000000000
K06419	0	0.0000000000
K06420	0	0.0000000000
K06421	0	0.0000000000
K06422	0	0.0000000000
K06423	0	0.0000000000
K06424	0	0.0000000000
K06425	0	0.0000000000
K06426	0	0.0000000000
K06427	0	0.0000000000
K06428	0	0.0000000000
K06429	0	0.0000000000
K06430	0	0.0000000000
K06431	0	0.0000000000
K06432	0	0.0000000000
K06433	0	0.0000000000
K06434	0	0.0000000000
K06435	0	0.0000000000
K06436	1	0.0023923445
K06437	4	0.0095693780
K06438	0	0.0000000000
K06439	0	0.0000000000
K06440	0	0.0000000000
K06441	0	0.0000000000
K06442	413	0.9880382775
K06443	0	0.0000000000
K06444	0	0.0000000000
K06445	9	0.0215311005
K06446	0	0.0000000000
K06447	0	0.0000000000
K06448	0	0.0000000000
K06449	0	0.0000000000
K06450	0	0.0000000000
K06451	0	0.0000000000
K06452	0	0.0000000000
K06453	0	0.0000000000
K06454	0	0.0000000000
K06455	0	0.0000000000
K06456	0	0.0000000000
K06457	0	0.0000000000
K06458	0	0.0000000000
K06459	0	0.0000000000
K06460	0	0.0000000000
K06461	0	0.0000000000
K06462	0	0.0000000000
K06463	0	0.0000000000
K06464	0	0.0000000000
K06465	0	0.0000000000
K06466	0	0.0000000000
K06467	0	0.0000000000
K06468	0	0.0000000000
K06469	0	0.0000000000
K06470	0	0.0000000000
K06471	0	0.0000000000
K06472	0	0.0000000000
K06473	0	0.0000000000
K06474	0	0.0000000000
K06475	0	0.0000000000
K06476	0	0.0000000000
K06477	0	0.0000000000
K06478	0	0.0000000000
K06479	0	0.0000000000
K06480	0	0.0000000000
K06481	0	0.0000000000
K06482	0	0.0000000000
K06483	1	0.0023923445
K06484	0	0.0000000000
K06485	0	0.0000000000
K06486	0	0.0000000000
K06487	0	0.0000000000
K06488	0	0.0000000000
K06489	0	0.0000000000
K06490	0	0.0000000000
K06491	0	0.0000000000
K06492	0	0.0000000000
K06493	0	0.0000000000
K06494	0	0.0000000000
K06495	0	0.0000000000
K06496	0	0.0000000000
K06497	0	0.0000000000
K06498	0	0.0000000000
K06499	0	0.0000000000
K06500	0	0.0000000000
K06501	0	0.0000000000
K06502	0	0.0000000000
K06503	0	0.0000000000
K06504	0	0.0000000000
K06505	0	0.0000000000
K06506	0	0.0000000000
K06507	0	0.0000000000
K06508	0	0.0000000000
K06509	0	0.0000000000
K06510	0	0.0000000000
K06511	0	0.0000000000
K06512	0	0.0000000000
K06513	0	0.0000000000
K06514	0	0.0000000000
K06515	0	0.0000000000
K06516	0	0.0000000000
K06517	0	0.0000000000
K06518	24	0.0574162679
K06519	0	0.0000000000
K06520	0	0.0000000000
K06521	0	0.0000000000
K06522	0	0.0000000000
K06523	0	0.0000000000
K06524	0	0.0000000000
K06525	0	0.0000000000
K06526	0	0.0000000000
K06527	0	0.0000000000
K06528	0	0.0000000000
K06529	0	0.0000000000
K06530	0	0.0000000000
K06531	0	0.0000000000
K06532	0	0.0000000000
K06533	0	0.0000000000
K06534	0	0.0000000000
K06535	0	0.0000000000
K06536	0	0.0000000000
K06537	0	0.0000000000
K06538	0	0.0000000000
K06539	0	0.0000000000
K06540	0	0.0000000000
K06541	0	0.0000000000
K06542	0	0.0000000000
K06543	0	0.0000000000
K06544	0	0.0000000000
K06545	0	0.0000000000
K06546	0	0.0000000000
K06547	0	0.0000000000
K06548	0	0.0000000000
K06549	0	0.0000000000
K06550	0	0.0000000000
K06551	0	0.0000000000
K06552	0	0.0000000000
K06553	0	0.0000000000
K06554	0	0.0000000000
K06555	1	0.0023923445
K06556	0	0.0000000000
K06557	0	0.0000000000
K06558	0	0.0000000000
K06559	0	0.0000000000
K06560	0	0.0000000000
K06561	1	0.0023923445
K06562	0	0.0000000000
K06563	2	0.0047846890
K06564	0	0.0000000000
K06565	0	0.0000000000
K06566	0	0.0000000000
K06567	0	0.0000000000
K06568	0	0.0000000000
K06569	0	0.0000000000
K06570	0	0.0000000000
K06571	0	0.0000000000
K06572	0	0.0000000000
K06573	0	0.0000000000
K06574	0	0.0000000000
K06575	0	0.0000000000
K06576	0	0.0000000000
K06577	0	0.0000000000
K06578	0	0.0000000000
K06579	0	0.0000000000
K06580	0	0.0000000000
K06581	0	0.0000000000
K06582	0	0.0000000000
K06583	0	0.0000000000
K06584	0	0.0000000000
K06585	0	0.0000000000
K06586	0	0.0000000000
K06587	0	0.0000000000
K06588	0	0.0000000000
K06589	0	0.0000000000
K06590	0	0.0000000000
K06591	0	0.0000000000
K06592	0	0.0000000000
K06593	0	0.0000000000
K06594	0	0.0000000000
K06595	313	0.7488038278
K06596	6	0.0143540670
K06597	0	0.0000000000
K06598	0	0.0000000000
K06599	11	0.0263157895
K06600	2	0.0047846890
K06601	0	0.0000000000
K06602	0	0.0000000000
K06603	359	0.8588516746
K06604	0	0.0000000000
K06605	0	0.0000000000
K06606	0	0.0000000000
K06607	7	0.0167464115
K06608	1	0.0023923445
K06609	0	0.0000000000
K06610	0	0.0000000000
K06611	0	0.0000000000
K06612	0	0.0000000000
K06613	0	0.0000000000
K06614	0	0.0000000000
K06615	0	0.0000000000
K06616	0	0.0000000000
K06617	0	0.0000000000
K06618	0	0.0000000000
K06619	0	0.0000000000
K06620	0	0.0000000000
K06621	0	0.0000000000
K06622	1	0.0023923445
K06623	0	0.0000000000
K06624	0	0.0000000000
K06625	0	0.0000000000
K06626	0	0.0000000000
K06627	0	0.0000000000
K06628	0	0.0000000000
K06629	0	0.0000000000
K06630	0	0.0000000000
K06631	0	0.0000000000
K06632	0	0.0000000000
K06633	0	0.0000000000
K06634	0	0.0000000000
K06635	0	0.0000000000
K06636	0	0.0000000000
K06637	0	0.0000000000
K06639	1	0.0023923445
K06640	0	0.0000000000
K06641	0	0.0000000000
K06642	0	0.0000000000
K06643	0	0.0000000000
K06644	0	0.0000000000
K06645	0	0.0000000000
K06646	0	0.0000000000
K06647	0	0.0000000000
K06648	0	0.0000000000
K06649	0	0.0000000000
K06650	0	0.0000000000
K06651	0	0.0000000000
K06652	0	0.0000000000
K06653	0	0.0000000000
K06654	0	0.0000000000
K06655	0	0.0000000000
K06656	0	0.0000000000
K06657	0	0.0000000000
K06658	0	0.0000000000
K06659	0	0.0000000000
K06660	0	0.0000000000
K06661	0	0.0000000000
K06662	0	0.0000000000
K06663	0	0.0000000000
K06664	0	0.0000000000
K06665	11	0.0263157895
K06666	0	0.0000000000
K06667	0	0.0000000000
K06668	0	0.0000000000
K06669	0	0.0000000000
K06670	0	0.0000000000
K06671	0	0.0000000000
K06672	0	0.0000000000
K06673	0	0.0000000000
K06674	2	0.0047846890
K06675	2	0.0047846890
K06676	0	0.0000000000
K06677	0	0.0000000000
K06678	0	0.0000000000
K06679	5	0.0119617225
K06680	0	0.0000000000
K06681	0	0.0000000000
K06682	0	0.0000000000
K06683	0	0.0000000000
K06684	0	0.0000000000
K06685	0	0.0000000000
K06686	0	0.0000000000
K06687	0	0.0000000000
K06688	0	0.0000000000
K06689	0	0.0000000000
K06691	0	0.0000000000
K06692	0	0.0000000000
K06693	0	0.0000000000
K06694	95	0.2272727273
K06695	0	0.0000000000
K06696	0	0.0000000000
K06697	0	0.0000000000
K06698	0	0.0000000000
K06699	0	0.0000000000
K06700	0	0.0000000000
K06702	0	0.0000000000
K06704	0	0.0000000000
K06706	0	0.0000000000
K06707	0	0.0000000000
K06708	0	0.0000000000
K06709	0	0.0000000000
K06710	0	0.0000000000
K06711	0	0.0000000000
K06712	0	0.0000000000
K06713	0	0.0000000000
K06714	2	0.0047846890
K06715	0	0.0000000000
K06716	0	0.0000000000
K06717	0	0.0000000000
K06718	21	0.0502392344
K06719	0	0.0000000000
K06720	21	0.0502392344
K06721	2	0.0047846890
K06722	0	0.0000000000
K06723	0	0.0000000000
K06724	0	0.0000000000
K06725	0	0.0000000000
K06726	0	0.0000000000
K06727	0	0.0000000000
K06728	0	0.0000000000
K06729	0	0.0000000000
K06730	0	0.0000000000
K06731	0	0.0000000000
K06732	0	0.0000000000
K06733	0	0.0000000000
K06734	0	0.0000000000
K06735	0	0.0000000000
K06736	0	0.0000000000
K06737	0	0.0000000000
K06738	0	0.0000000000
K06739	0	0.0000000000
K06740	0	0.0000000000
K06741	0	0.0000000000
K06742	0	0.0000000000
K06743	0	0.0000000000
K06744	0	0.0000000000
K06745	0	0.0000000000
K06746	0	0.0000000000
K06747	0	0.0000000000
K06748	0	0.0000000000
K06749	0	0.0000000000
K06750	0	0.0000000000
K06751	0	0.0000000000
K06752	0	0.0000000000
K06753	0	0.0000000000
K06754	0	0.0000000000
K06755	0	0.0000000000
K06756	0	0.0000000000
K06757	0	0.0000000000
K06758	0	0.0000000000
K06759	0	0.0000000000
K06760	0	0.0000000000
K06761	0	0.0000000000
K06762	0	0.0000000000
K06763	0	0.0000000000
K06764	0	0.0000000000
K06765	0	0.0000000000
K06766	0	0.0000000000
K06767	0	0.0000000000
K06768	0	0.0000000000
K06769	0	0.0000000000
K06770	0	0.0000000000
K06771	0	0.0000000000
K06772	0	0.0000000000
K06773	0	0.0000000000
K06774	0	0.0000000000
K06775	0	0.0000000000
K06776	0	0.0000000000
K06777	0	0.0000000000
K06778	0	0.0000000000
K06779	0	0.0000000000
K06780	0	0.0000000000
K06781	0	0.0000000000
K06782	0	0.0000000000
K06783	0	0.0000000000
K06784	0	0.0000000000
K06785	0	0.0000000000
K06786	1	0.0023923445
K06787	0	0.0000000000
K06788	0	0.0000000000
K06789	0	0.0000000000
K06790	0	0.0000000000
K06791	0	0.0000000000
K06792	0	0.0000000000
K06793	0	0.0000000000
K06794	0	0.0000000000
K06795	0	0.0000000000
K06796	0	0.0000000000
K06797	0	0.0000000000
K06798	0	0.0000000000
K06799	0	0.0000000000
K06800	0	0.0000000000
K06801	0	0.0000000000
K06802	0	0.0000000000
K06803	0	0.0000000000
K06804	0	0.0000000000
K06805	0	0.0000000000
K06806	0	0.0000000000
K06807	0	0.0000000000
K06808	0	0.0000000000
K06809	0	0.0000000000
K06810	0	0.0000000000
K06811	0	0.0000000000
K06812	0	0.0000000000
K06813	1	0.0023923445
K06814	0	0.0000000000
K06815	0	0.0000000000
K06816	0	0.0000000000
K06817	0	0.0000000000
K06818	0	0.0000000000
K06819	0	0.0000000000
K06820	0	0.0000000000
K06821	0	0.0000000000
K06822	0	0.0000000000
K06823	0	0.0000000000
K06824	0	0.0000000000
K06825	0	0.0000000000
K06826	0	0.0000000000
K06827	0	0.0000000000
K06828	0	0.0000000000
K06829	0	0.0000000000
K06830	0	0.0000000000
K06831	0	0.0000000000
K06832	0	0.0000000000
K06833	0	0.0000000000
K06834	0	0.0000000000
K06835	0	0.0000000000
K06836	0	0.0000000000
K06837	0	0.0000000000
K06838	0	0.0000000000
K06839	0	0.0000000000
K06840	0	0.0000000000
K06841	0	0.0000000000
K06842	0	0.0000000000
K06843	0	0.0000000000
K06844	0	0.0000000000
K06845	0	0.0000000000
K06846	0	0.0000000000
K06847	0	0.0000000000
K06848	0	0.0000000000
K06849	0	0.0000000000
K06850	0	0.0000000000
K06851	0	0.0000000000
K06852	0	0.0000000000
K06853	0	0.0000000000
K06854	0	0.0000000000
K06855	0	0.0000000000
K06856	0	0.0000000000
K06857	166	0.3971291866
K06858	20	0.0478468900
K06859	0	0.0000000000
K06860	1	0.0023923445
K06861	416	0.9952153110
K06862	0	0.0000000000
K06863	0	0.0000000000
K06864	47	0.1124401914
K06865	0	0.0000000000
K06866	0	0.0000000000
K06867	328	0.7846889952
K06868	0	0.0000000000
K06869	0	0.0000000000
K06870	0	0.0000000000
K06871	88	0.2105263158
K06872	93	0.2224880383
K06873	0	0.0000000000
K06874	0	0.0000000000
K06875	0	0.0000000000
K06876	16	0.0382775120
K06877	5	0.0119617225
K06878	7	0.0167464115
K06879	0	0.0000000000
K06880	0	0.0000000000
K06881	51	0.1220095694
K06882	416	0.9952153110
K06883	234	0.5598086124
K06884	0	0.0000000000
K06885	23	0.0550239234
K06886	253	0.6052631579
K06887	6	0.0143540670
K06888	16	0.0382775120
K06889	132	0.3157894737
K06890	1	0.0023923445
K06891	331	0.7918660287
K06892	0	0.0000000000
K06893	23	0.0550239234
K06894	179	0.4282296651
K06895	292	0.6985645933
K06896	53	0.1267942584
K06897	10	0.0239234450
K06898	49	0.1172248804
K06899	1	0.0023923445
K06900	5	0.0119617225
K06901	318	0.7607655502
K06902	2	0.0047846890
K06903	70	0.1674641148
K06904	23	0.0550239234
K06905	98	0.2344497608
K06906	68	0.1626794258
K06907	76	0.1818181818
K06908	76	0.1818181818
K06909	21	0.0502392344
K06910	72	0.1722488038
K06911	91	0.2177033493
K06912	0	0.0000000000
K06913	1	0.0023923445
K06914	3	0.0071770335
K06915	85	0.2033492823
K06916	2	0.0047846890
K06917	206	0.4928229665
K06918	3	0.0071770335
K06919	7	0.0167464115
K06920	361	0.8636363636
K06921	262	0.6267942584
K06922	0	0.0000000000
K06923	238	0.5693779904
K06924	0	0.0000000000
K06925	411	0.9832535885
K06926	92	0.2200956938
K06927	1	0.0023923445
K06928	0	0.0000000000
K06929	267	0.6387559809
K06930	4	0.0095693780
K06931	0	0.0000000000
K06932	22	0.0526315789
K06933	21	0.0502392344
K06934	0	0.0000000000
K06935	15	0.0358851675
K06936	8	0.0191387560
K06937	3	0.0071770335
K06938	2	0.0047846890
K06939	0	0.0000000000
K06940	410	0.9808612440
K06941	416	0.9952153110
K06942	0	0.0000000000
K06943	0	0.0000000000
K06944	0	0.0000000000
K06945	3	0.0071770335
K06946	131	0.3133971292
K06947	0	0.0000000000
K06948	2	0.0047846890
K06949	4	0.0095693780
K06950	2	0.0047846890
K06951	8	0.0191387560
K06952	13	0.0311004785
K06953	0	0.0000000000
K06954	20	0.0478468900
K06956	92	0.2200956938
K06957	0	0.0000000000
K06958	3	0.0071770335
K06959	41	0.0980861244
K06960	397	0.9497607656
K06961	0	0.0000000000
K06962	1	0.0023923445
K06963	0	0.0000000000
K06964	0	0.0000000000
K06965	0	0.0000000000
K06966	8	0.0191387560
K06967	0	0.0000000000
K06968	0	0.0000000000
K06969	44	0.1052631579
K06970	5	0.0119617225
K06971	5	0.0119617225
K06972	0	0.0000000000
K06973	0	0.0000000000
K06974	5	0.0119617225
K06975	4	0.0095693780
K06976	0	0.0000000000
K06977	0	0.0000000000
K06978	36	0.0861244019
K06979	0	0.0000000000
K06980	0	0.0000000000
K06981	0	0.0000000000
K06982	0	0.0000000000
K06983	0	0.0000000000
K06984	1	0.0023923445
K06985	0	0.0000000000
K06986	6	0.0143540670
K06987	328	0.7846889952
K06988	4	0.0095693780
K06989	0	0.0000000000
K06990	34	0.0813397129
K06991	0	0.0000000000
K06992	125	0.2990430622
K06993	2	0.0047846890
K06994	6	0.0143540670
K06995	0	0.0000000000
K06996	0	0.0000000000
K06997	415	0.9928229665
K06998	30	0.0717703349
K06999	3	0.0071770335
K07000	84	0.2009569378
K07001	77	0.1842105263
K07002	109	0.2607655502
K07003	332	0.7942583732
K07004	109	0.2607655502
K07005	159	0.3803827751
K07006	5	0.0119617225
K07007	149	0.3564593301
K07008	0	0.0000000000
K07009	1	0.0023923445
K07010	17	0.0406698565
K07012	62	0.1483253589
K07013	3	0.0071770335
K07014	16	0.0382775120
K07015	0	0.0000000000
K07016	18	0.0430622010
K07017	145	0.3468899522
K07018	2	0.0047846890
K07019	0	0.0000000000
K07020	0	0.0000000000
K07022	0	0.0000000000
K07023	0	0.0000000000
K07024	1	0.0023923445
K07025	38	0.0909090909
K07026	3	0.0071770335
K07027	8	0.0191387560
K07028	7	0.0167464115
K07029	8	0.0191387560
K07030	0	0.0000000000
K07031	100	0.2392344498
K07032	16	0.0382775120
K07033	5	0.0119617225
K07034	9	0.0215311005
K07035	4	0.0095693780
K07037	4	0.0095693780
K07038	53	0.1267942584
K07039	8	0.0191387560
K07040	111	0.2655502392
K07041	5	0.0119617225
K07042	416	0.9952153110
K07043	101	0.2416267943
K07044	0	0.0000000000
K07045	32	0.0765550239
K07046	49	0.1172248804
K07047	4	0.0095693780
K07048	0	0.0000000000
K07049	0	0.0000000000
K07050	2	0.0047846890
K07051	0	0.0000000000
K07052	56	0.1339712919
K07053	12	0.0287081340
K07054	51	0.1220095694
K07055	0	0.0000000000
K07056	416	0.9952153110
K07057	0	0.0000000000
K07058	404	0.9665071770
K07059	181	0.4330143541
K07060	9	0.0215311005
K07061	0	0.0000000000
K07062	2	0.0047846890
K07063	6	0.0143540670
K07064	18	0.0430622010
K07065	37	0.0885167464
K07066	5	0.0119617225
K07067	0	0.0000000000
K07068	1	0.0023923445
K07069	0	0.0000000000
K07070	0	0.0000000000
K07071	71	0.1698564593
K07072	0	0.0000000000
K07073	0	0.0000000000
K07074	3	0.0071770335
K07075	62	0.1483253589
K07076	35	0.0837320574
K07077	0	0.0000000000
K07078	0	0.0000000000
K07079	39	0.0933014354
K07080	93	0.2224880383
K07081	0	0.0000000000
K07082	416	0.9952153110
K07083	0	0.0000000000
K07084	330	0.7894736842
K07085	28	0.0669856459
K07086	2	0.0047846890
K07087	0	0.0000000000
K07089	190	0.4545454545
K07090	416	0.9952153110
K07091	415	0.9928229665
K07092	16	0.0382775120
K07093	93	0.2224880383
K07094	0	0.0000000000
K07095	73	0.1746411483
K07096	63	0.1507177033
K07097	413	0.9880382775
K07098	401	0.9593301435
K07099	20	0.0478468900
K07100	314	0.7511961722
K07101	10	0.0239234450
K07102	4	0.0095693780
K07103	0	0.0000000000
K07104	0	0.0000000000
K07105	1	0.0023923445
K07106	0	0.0000000000
K07107	404	0.9665071770
K07108	1	0.0023923445
K07109	15	0.0358851675
K07110	6	0.0143540670
K07111	5	0.0119617225
K07112	205	0.4904306220
K07113	181	0.4330143541
K07114	103	0.2464114833
K07115	0	0.0000000000
K07116	0	0.0000000000
K07117	6	0.0143540670
K07118	136	0.3253588517
K07119	0	0.0000000000
K07120	33	0.0789473684
K07121	6	0.0143540670
K07122	6	0.0143540670
K07123	0	0.0000000000
K07124	112	0.2679425837
K07125	0	0.0000000000
K07126	387	0.9258373206
K07127	49	0.1172248804
K07128	0	0.0000000000
K07129	3	0.0071770335
K07130	20	0.0478468900
K07131	3	0.0071770335
K07132	40	0.0956937799
K07133	392	0.9377990431
K07134	0	0.0000000000
K07135	2	0.0047846890
K07136	0	0.0000000000
K07137	1	0.0023923445
K07138	3	0.0071770335
K07139	120	0.2870813397
K07140	2	0.0047846890
K07141	8	0.0191387560
K07142	113	0.2703349282
K07143	0	0.0000000000
K07144	0	0.0000000000
K07145	8	0.0191387560
K07146	0	0.0000000000
K07147	159	0.3803827751
K07148	2	0.0047846890
K07149	17	0.0406698565
K07150	0	0.0000000000
K07151	0	0.0000000000
K07152	227	0.5430622010
K07153	0	0.0000000000
K07154	89	0.2129186603
K07155	71	0.1698564593
K07156	0	0.0000000000
K07157	0	0.0000000000
K07158	5	0.0119617225
K07159	0	0.0000000000
K07160	63	0.1507177033
K07161	0	0.0000000000
K07162	2	0.0047846890
K07163	0	0.0000000000
K07164	416	0.9952153110
K07165	14	0.0334928230
K07166	67	0.1602870813
K07167	13	0.0311004785
K07168	38	0.0909090909
K07169	0	0.0000000000
K07171	96	0.2296650718
K07172	48	0.1148325359
K07173	331	0.7918660287
K07175	106	0.2535885167
K07176	5	0.0119617225
K07177	4	0.0095693780
K07178	0	0.0000000000
K07179	0	0.0000000000
K07180	0	0.0000000000
K07181	290	0.6937799043
K07182	45	0.1076555024
K07183	0	0.0000000000
K07184	10	0.0239234450
K07186	0	0.0000000000
K07187	0	0.0000000000
K07188	0	0.0000000000
K07189	0	0.0000000000
K07190	2	0.0047846890
K07191	0	0.0000000000
K07192	39	0.0933014354
K07193	0	0.0000000000
K07194	0	0.0000000000
K07195	0	0.0000000000
K07196	0	0.0000000000
K07197	0	0.0000000000
K07198	0	0.0000000000
K07199	5	0.0119617225
K07200	0	0.0000000000
K07201	0	0.0000000000
K07202	0	0.0000000000
K07203	0	0.0000000000
K07204	0	0.0000000000
K07205	0	0.0000000000
K07206	0	0.0000000000
K07207	0	0.0000000000
K07208	0	0.0000000000
K07209	0	0.0000000000
K07210	0	0.0000000000
K07211	0	0.0000000000
K07213	150	0.3588516746
K07214	5	0.0119617225
K07215	0	0.0000000000
K07216	247	0.5909090909
K07217	0	0.0000000000
K07218	119	0.2846889952
K07219	0	0.0000000000
K07220	2	0.0047846890
K07221	8	0.0191387560
K07222	3	0.0071770335
K07223	72	0.1722488038
K07224	19	0.0454545455
K07225	0	0.0000000000
K07226	295	0.7057416268
K07227	38	0.0909090909
K07228	2	0.0047846890
K07229	0	0.0000000000
K07230	188	0.4497607656
K07231	32	0.0765550239
K07232	1	0.0023923445
K07233	6	0.0143540670
K07234	113	0.2703349282
K07235	0	0.0000000000
K07236	0	0.0000000000
K07237	0	0.0000000000
K07238	121	0.2894736842
K07239	0	0.0000000000
K07240	17	0.0406698565
K07241	54	0.1291866029
K07242	0	0.0000000000
K07243	209	0.5000000000
K07244	0	0.0000000000
K07245	10	0.0239234450
K07246	1	0.0023923445
K07248	49	0.1172248804
K07249	0	0.0000000000
K07250	6	0.0143540670
K07251	43	0.1028708134
K07252	0	0.0000000000
K07253	0	0.0000000000
K07254	0	0.0000000000
K07255	0	0.0000000000
K07256	0	0.0000000000
K07257	19	0.0454545455
K07258	30	0.0717703349
K07259	5	0.0119617225
K07260	14	0.0334928230
K07261	0	0.0000000000
K07262	0	0.0000000000
K07263	415	0.9928229665
K07264	54	0.1291866029
K07265	167	0.3995215311
K07266	159	0.3803827751
K07267	0	0.0000000000
K07268	0	0.0000000000
K07269	0	0.0000000000
K07270	169	0.4043062201
K07271	57	0.1363636364
K07272	6	0.0143540670
K07273	21	0.0502392344
K07274	5	0.0119617225
K07275	15	0.0358851675
K07276	21	0.0502392344
K07277	416	0.9952153110
K07278	29	0.0693779904
K07279	1	0.0023923445
K07280	64	0.1531100478
K07281	1	0.0023923445
K07282	61	0.1459330144
K07283	16	0.0382775120
K07284	0	0.0000000000
K07285	1	0.0023923445
K07286	112	0.2679425837
K07287	0	0.0000000000
K07288	53	0.1267942584
K07289	214	0.5119617225
K07290	11	0.0263157895
K07291	0	0.0000000000
K07292	0	0.0000000000
K07293	0	0.0000000000
K07294	0	0.0000000000
K07295	0	0.0000000000
K07296	0	0.0000000000
K07297	0	0.0000000000
K07298	0	0.0000000000
K07299	0	0.0000000000
K07300	10	0.0239234450
K07301	33	0.0789473684
K07302	5	0.0119617225
K07303	5	0.0119617225
K07304	37	0.0885167464
K07305	162	0.3875598086
K07306	6	0.0143540670
K07307	87	0.2081339713
K07308	41	0.0980861244
K07309	35	0.0837320574
K07310	0	0.0000000000
K07311	8	0.0191387560
K07312	0	0.0000000000
K07313	194	0.4641148325
K07314	0	0.0000000000
K07315	1	0.0023923445
K07316	223	0.5334928230
K07317	334	0.7990430622
K07318	352	0.8421052632
K07319	76	0.1818181818
K07320	0	0.0000000000
K07321	16	0.0382775120
K07322	5	0.0119617225
K07323	284	0.6794258373
K07324	0	0.0000000000
K07325	0	0.0000000000
K07326	172	0.4114832536
K07327	0	0.0000000000
K07328	0	0.0000000000
K07329	0	0.0000000000
K07330	0	0.0000000000
K07331	12	0.0287081340
K07332	0	0.0000000000
K07333	2	0.0047846890
K07334	18	0.0430622010
K07335	2	0.0047846890
K07336	6	0.0143540670
K07337	304	0.7272727273
K07338	31	0.0741626794
K07339	54	0.1291866029
K07340	127	0.3038277512
K07341	130	0.3110047847
K07342	0	0.0000000000
K07343	24	0.0574162679
K07344	14	0.0334928230
K07345	0	0.0000000000
K07346	0	0.0000000000
K07347	0	0.0000000000
K07348	0	0.0000000000
K07349	0	0.0000000000
K07350	0	0.0000000000
K07351	0	0.0000000000
K07352	0	0.0000000000
K07353	0	0.0000000000
K07354	0	0.0000000000
K07355	0	0.0000000000
K07356	0	0.0000000000
K07357	0	0.0000000000
K07358	0	0.0000000000
K07359	0	0.0000000000
K07360	0	0.0000000000
K07361	0	0.0000000000
K07362	0	0.0000000000
K07363	0	0.0000000000
K07364	0	0.0000000000
K07365	0	0.0000000000
K07366	0	0.0000000000
K07367	0	0.0000000000
K07368	0	0.0000000000
K07369	0	0.0000000000
K07370	0	0.0000000000
K07371	0	0.0000000000
K07372	0	0.0000000000
K07373	0	0.0000000000
K07374	0	0.0000000000
K07375	0	0.0000000000
K07376	0	0.0000000000
K07377	0	0.0000000000
K07378	0	0.0000000000
K07379	0	0.0000000000
K07380	0	0.0000000000
K07381	0	0.0000000000
K07382	0	0.0000000000
K07384	0	0.0000000000
K07385	0	0.0000000000
K07386	0	0.0000000000
K07387	0	0.0000000000
K07388	0	0.0000000000
K07389	6	0.0143540670
K07390	0	0.0000000000
K07391	416	0.9952153110
K07392	52	0.1244019139
K07393	0	0.0000000000
K07394	11	0.0263157895
K07395	0	0.0000000000
K07396	17	0.0406698565
K07397	66	0.1578947368
K07398	0	0.0000000000
K07399	402	0.9617224880
K07400	21	0.0502392344
K07401	40	0.0956937799
K07402	7	0.0167464115
K07403	59	0.1411483254
K07404	10	0.0239234450
K07405	0	0.0000000000
K07406	0	0.0000000000
K07407	0	0.0000000000
K07408	0	0.0000000000
K07409	0	0.0000000000
K07410	0	0.0000000000
K07411	0	0.0000000000
K07412	0	0.0000000000
K07413	0	0.0000000000
K07414	0	0.0000000000
K07415	0	0.0000000000
K07416	0	0.0000000000
K07417	0	0.0000000000
K07418	0	0.0000000000
K07419	0	0.0000000000
K07420	0	0.0000000000
K07422	0	0.0000000000
K07423	0	0.0000000000
K07424	0	0.0000000000
K07425	0	0.0000000000
K07426	0	0.0000000000
K07427	11	0.0263157895
K07428	0	0.0000000000
K07429	0	0.0000000000
K07430	0	0.0000000000
K07431	0	0.0000000000
K07432	0	0.0000000000
K07433	0	0.0000000000
K07434	0	0.0000000000
K07435	0	0.0000000000
K07436	0	0.0000000000
K07437	0	0.0000000000
K07438	0	0.0000000000
K07439	0	0.0000000000
K07440	0	0.0000000000
K07441	0	0.0000000000
K07442	2	0.0047846890
K07443	16	0.0382775120
K07444	0	0.0000000000
K07445	23	0.0550239234
K07446	5	0.0119617225
K07447	415	0.9928229665
K07448	156	0.3732057416
K07449	52	0.1244019139
K07450	77	0.1842105263
K07451	161	0.3851674641
K07452	231	0.5526315789
K07453	3	0.0071770335
K07454	38	0.0909090909
K07455	33	0.0789473684
K07456	416	0.9952153110
K07457	405	0.9688995215
K07458	1	0.0023923445
K07459	252	0.6028708134
K07460	403	0.9641148325
K07461	30	0.0717703349
K07462	416	0.9952153110
K07463	7	0.0167464115
K07464	81	0.1937799043
K07465	7	0.0167464115
K07466	0	0.0000000000
K07467	3	0.0071770335
K07468	0	0.0000000000
K07469	4	0.0095693780
K07470	0	0.0000000000
K07471	0	0.0000000000
K07472	0	0.0000000000
K07473	69	0.1650717703
K07474	0	0.0000000000
K07475	8	0.0191387560
K07476	0	0.0000000000
K07477	0	0.0000000000
K07478	405	0.9688995215
K07479	21	0.0502392344
K07480	3	0.0071770335
K07481	9	0.0215311005
K07482	6	0.0143540670
K07483	44	0.1052631579
K07484	2	0.0047846890
K07485	31	0.0741626794
K07486	49	0.1172248804
K07487	9	0.0215311005
K07488	110	0.2631578947
K07489	5	0.0119617225
K07490	0	0.0000000000
K07491	74	0.1770334928
K07492	1	0.0023923445
