KOs	KO_count	KO_frequency
K01065	0	0.0000000000
K01066	4	0.0024721879
K01067	0	0.0000000000
K01068	2	0.0012360939
K01069	1581	0.9771322621
K01070	6	0.0037082818
K01071	0	0.0000000000
K01073	914	0.5648949320
K01074	0	0.0000000000
K01075	81	0.0500618047
K01076	88	0.0543881335
K01077	1010	0.6242274413
K01078	9	0.0055624227
K01079	1051	0.6495673671
K01080	1	0.0006180470
K01081	6	0.0037082818
K01082	483	0.2985166873
K01083	538	0.3325092707
K01084	0	0.0000000000
K01085	72	0.0444993820
K01086	3	0.0018541409
K01087	43	0.0265760198
K01089	1328	0.8207663782
K01090	1	0.0006180470
K01091	985	0.6087762670
K01092	697	0.4307787392
K01093	0	0.0000000000
K01094	0	0.0000000000
K01095	318	0.1965389370
K01096	44	0.0271940667
K01097	1	0.0006180470
K01098	0	0.0000000000
K01099	7	0.0043263288
K01100	0	0.0000000000
K01101	0	0.0000000000
K01102	0	0.0000000000
K01103	0	0.0000000000
K01104	473	0.2923362176
K01106	0	0.0000000000
K01107	0	0.0000000000
K01108	0	0.0000000000
K01109	0	0.0000000000
K01110	0	0.0000000000
K01111	0	0.0000000000
K01112	0	0.0000000000
K01113	466	0.2880098888
K01114	422	0.2608158220
K01115	0	0.0000000000
K01116	0	0.0000000000
K01117	47	0.0290482077
K01118	444	0.2744128554
K01119	374	0.2311495674
K01120	300	0.1854140915
K01121	1	0.0006180470
K01122	0	0.0000000000
K01123	0	0.0000000000
K01124	0	0.0000000000
K01125	309	0.1909765142
K01126	1354	0.8368355995
K01127	51	0.0315203956
K01128	6	0.0037082818
K01129	1428	0.8825710754
K01130	377	0.2330037083
K01131	0	0.0000000000
K01132	1	0.0006180470
K01133	731	0.4517923362
K01134	901	0.5568603214
K01135	77	0.0475896168
K01136	248	0.1532756489
K01137	33	0.0203955501
K01138	397	0.2453646477
K01139	1614	0.9975278121
K01141	5	0.0030902349
K01142	1533	0.9474660074
K01143	37	0.0228677379
K01146	4	0.0024721879
K01147	9	0.0055624227
K01148	0	0.0000000000
K01149	0	0.0000000000
K01150	770	0.4758961681
K01151	317	0.1959208900
K01152	8	0.0049443758
K01153	1213	0.7496909765
K01154	1217	0.7521631644
K01155	173	0.1069221261
