KOs	KO_count	KO_frequency
K01051	19	0.0727969349
K01052	100	0.3831417625
K01053	4	0.0153256705
K01054	199	0.7624521073
K01055	133	0.5095785441
K01056	259	0.9923371648
K01057	121	0.4636015326
K01058	0	0.0000000000
K01059	0	0.0000000000
K01060	161	0.6168582375
K01061	123	0.4712643678
K01062	4	0.0153256705
K01063	0	0.0000000000
K01064	0	0.0000000000
K01065	0	0.0000000000
K01066	0	0.0000000000
K01067	0	0.0000000000
K01068	0	0.0000000000
K01069	198	0.7586206897
K01070	0	0.0000000000
K01071	0	0.0000000000
K01073	89	0.3409961686
K01074	0	0.0000000000
K01075	33	0.1264367816
K01076	27	0.1034482759
K01077	21	0.0804597701
K01078	0	0.0000000000
K01079	160	0.6130268199
K01080	0	0.0000000000
K01081	1	0.0038314176
K01082	134	0.5134099617
K01083	1	0.0038314176
K01084	0	0.0000000000
K01085	0	0.0000000000
K01086	0	0.0000000000
K01087	0	0.0000000000
K01089	6	0.0229885057
K01090	1	0.0038314176
K01091	260	0.9961685824
K01092	198	0.7586206897
K01093	0	0.0000000000
K01094	0	0.0000000000
K01095	2	0.0076628352
K01096	0	0.0000000000
K01097	0	0.0000000000
K01098	0	0.0000000000
K01099	0	0.0000000000
K01100	0	0.0000000000
K01101	1	0.0038314176
K01102	0	0.0000000000
K01103	0	0.0000000000
K01104	13	0.0498084291
K01106	0	0.0000000000
K01107	0	0.0000000000
K01108	0	0.0000000000
K01109	0	0.0000000000
K01110	0	0.0000000000
K01111	0	0.0000000000
K01112	0	0.0000000000
K01113	141	0.5402298851
K01114	0	0.0000000000
K01115	0	0.0000000000
K01116	0	0.0000000000
K01117	58	0.2222222222
K01118	6	0.0229885057
K01119	32	0.1226053640
K01120	0	0.0000000000
K01121	2	0.0076628352
K01122	0	0.0000000000
K01123	0	0.0000000000
K01124	0	0.0000000000
K01125	72	0.2758620690
K01126	200	0.7662835249
K01127	117	0.4482758621
K01128	0	0.0000000000
K01129	185	0.7088122605
K01130	130	0.4980842912
K01131	0	0.0000000000
K01132	0	0.0000000000
K01133	142	0.5440613027
K01134	20	0.0766283525
K01135	26	0.0996168582
K01136	0	0.0000000000
K01137	0	0.0000000000
K01138	18	0.0689655172
K01139	231	0.8850574713
K01141	13	0.0498084291
K01142	256	0.9808429119
K01143	0	0.0000000000
K01146	0	0.0000000000
K01147	35	0.1340996169
K01148	0	0.0000000000
K01149	0	0.0000000000
K01150	50	0.1915708812
K01151	38	0.1455938697
K01152	0	0.0000000000
K01153	152	0.5823754789
K01154	157	0.6015325670
K01155	12	0.0459770115
K01156	40	0.1532567050
K01157	19	0.0727969349
K01158	0	0.0000000000
K01159	219	0.8390804598
K01160	5	0.0191570881
K01161	0	0.0000000000
K01163	53	0.2030651341
K01164	0	0.0000000000
K01165	12	0.0459770115
K01166	0	0.0000000000
K01167	3	0.0114942529
K01168	0	0.0000000000
K01169	0	0.0000000000
K01170	0	0.0000000000
