KOs	KO_count	KO_frequency
K00795	84	0.7179487179
K00796	73	0.6239316239
K00797	46	0.3931623932
K00798	65	0.5555555556
K00799	3	0.0256410256
K00800	104	0.8888888889
K00801	24	0.2051282051
K00802	0	0.0000000000
K00803	7	0.0598290598
K00804	0	0.0000000000
K00805	0	0.0000000000
K00806	117	1.0000000000
K00807	0	0.0000000000
K00808	0	0.0000000000
K00809	35	0.2991452991
K00810	0	0.0000000000
K00811	0	0.0000000000
K00812	56	0.4786324786
K00813	52	0.4444444444
K00814	0	0.0000000000
K00815	0	0.0000000000
K00816	0	0.0000000000
K00817	70	0.5982905983
K00818	0	0.0000000000
K00819	0	0.0000000000
K00820	98	0.8376068376
K00821	67	0.5726495726
K00822	4	0.0341880342
K00823	11	0.0940170940
K00824	69	0.5897435897
K00825	0	0.0000000000
K00826	14	0.1196581197
K00827	2	0.0170940171
K00830	47	0.4017094017
K00831	27	0.2307692308
K00832	2	0.0170940171
K00833	77	0.6581196581
K00835	38	0.3247863248
K00836	10	0.0854700855
K00837	4	0.0341880342
K00838	0	0.0000000000
K00839	0	0.0000000000
K00840	0	0.0000000000
K00841	0	0.0000000000
K00843	0	0.0000000000
K00844	2	0.0170940171
K00845	4	0.0341880342
K00846	0	0.0000000000
K00847	54	0.4615384615
K00848	38	0.3247863248
K00849	44	0.3760683761
K00850	35	0.2991452991
K00851	21	0.1794871795
K00852	57	0.4871794872
K00853	24	0.2051282051
K00854	34	0.2905982906
K00855	0	0.0000000000
K00856	5	0.0427350427
K00857	15	0.1282051282
K00858	79	0.6752136752
K00859	116	0.9914529915
K00860	45	0.3846153846
K00861	0	0.0000000000
K00862	0	0.0000000000
K00863	0	0.0000000000
K00864	48	0.4102564103
K00865	26	0.2222222222
K00866	0	0.0000000000
K00867	0	0.0000000000
K00868	1	0.0085470085
K00869	2	0.0170940171
K00871	0	0.0000000000
K00872	14	0.1196581197
K00873	117	1.0000000000
K00874	55	0.4700854701
K00875	12	0.1025641026
K00876	12	0.1025641026
K00877	0	0.0000000000
K00878	43	0.3675213675
K00879	19	0.1623931624
K00880	1	0.0085470085
K00881	0	0.0000000000
K00882	20	0.1709401709
K00883	1	0.0085470085
K00884	0	0.0000000000
K00885	0	0.0000000000
K00886	20	0.1709401709
K00887	32	0.2735042735
K00888	0	0.0000000000
K00889	0	0.0000000000
K00891	104	0.8888888889
K00892	0	0.0000000000
K00893	0	0.0000000000
K00894	0	0.0000000000
K00895	71	0.6068376068
K00897	8	0.0683760684
K00898	0	0.0000000000
K00899	2	0.0170940171
K00900	0	0.0000000000
K00901	0	0.0000000000
K00902	0	0.0000000000
K00903	29	0.2478632479
K00904	0	0.0000000000
K00905	0	0.0000000000
K00906	0	0.0000000000
K00907	0	0.0000000000
K00908	0	0.0000000000
K00909	0	0.0000000000
K00910	0	0.0000000000
K00911	0	0.0000000000
K00912	117	1.0000000000
K00913	0	0.0000000000
K00914	0	0.0000000000
K00915	0	0.0000000000
K00916	0	0.0000000000
K00917	4	0.0341880342
K00918	0	0.0000000000
K00919	115	0.9829059829
K00920	0	0.0000000000
K00921	0	0.0000000000
K00922	0	0.0000000000
K00923	0	0.0000000000
K00924	0	0.0000000000
K00925	52	0.4444444444
K00926	0	0.0000000000
K00927	117	1.0000000000
K00928	117	1.0000000000
K00929	0	0.0000000000
K00930	70	0.5982905983
K00931	70	0.5982905983
K00932	0	0.0000000000
K00933	0	0.0000000000
K00934	0	0.0000000000
K00936	9	0.0769230769
K00937	63	0.5384615385
K00938	0	0.0000000000
K00939	105	0.8974358974
K00940	117	1.0000000000
K00941	46	0.3931623932
K00942	117	1.0000000000
K00943	117	1.0000000000
K00944	24	0.2051282051
K00945	113	0.9658119658
K00946	70	0.5982905983
K00947	0	0.0000000000
K00948	90	0.7692307692
K00949	1	0.0085470085
K00950	73	0.6239316239
K00951	0	0.0000000000
K00952	0	0.0000000000
K00953	0	0.0000000000
K00954	70	0.5982905983
K00955	33	0.2820512821
K00956	22	0.1880341880
K00957	55	0.4700854701
K00958	8	0.0683760684
K00960	0	0.0000000000
K00962	117	1.0000000000
K00963	34	0.2905982906
K00965	28	0.2393162393
K00966	26	0.2222222222
K00967	0	0.0000000000
K00968	5	0.0427350427
K00969	71	0.6068376068
K00970	93	0.7948717949
K00971	70	0.5982905983
K00972	87	0.7435897436
K00973	75	0.6410256410
K00974	71	0.6068376068
K00975	93	0.7948717949
K00976	0	0.0000000000
K00977	0	0.0000000000
K00978	26	0.2222222222
K00979	117	1.0000000000
K00980	5	0.0427350427
K00981	117	1.0000000000
K00982	25	0.2136752137
K00983	2	0.0170940171
K00984	0	0.0000000000
K00985	0	0.0000000000
K00986	52	0.4444444444
K00987	0	0.0000000000
K00988	0	0.0000000000
K00989	70	0.5982905983
K00990	47	0.4017094017
K00991	116	0.9914529915
K00992	8	0.0683760684
K00993	0	0.0000000000
K00994	0	0.0000000000
K00995	0	0.0000000000
K00996	1	0.0085470085
K00997	108	0.9230769231
K00998	0	0.0000000000
K00999	0	0.0000000000
K01000	98	0.8376068376
K01001	0	0.0000000000
K01002	1	0.0085470085
K01003	0	0.0000000000
K01004	10	0.0854700855
K01005	0	0.0000000000
K01006	68	0.5811965812
K01007	19	0.1623931624
K01008	12	0.1025641026
K01009	16	0.1367521368
K01011	22	0.1880341880
K01012	78	0.6666666667
K01013	3	0.0256410256
K01014	7	0.0598290598
K01015	0	0.0000000000
K01016	4	0.0341880342
K01017	1	0.0085470085
K01019	2	0.0170940171
K01020	2	0.0170940171
K01021	15	0.1282051282
K01022	5	0.0427350427
K01023	25	0.2136752137
K01024	3	0.0256410256
K01025	0	0.0000000000
K01026	2	0.0170940171
K01027	0	0.0000000000
K01028	0	0.0000000000
K01029	0	0.0000000000
K01031	0	0.0000000000
K01032	0	0.0000000000
K01034	0	0.0000000000
K01035	0	0.0000000000
K01039	5	0.0427350427
K01040	5	0.0427350427
K01041	6	0.0512820513
K01042	21	0.1794871795
K01043	0	0.0000000000
K01044	1	0.0085470085
K01045	0	0.0000000000
K01046	115	0.9829059829
K01047	1	0.0085470085
K01048	11	0.0940170940
K01049	0	0.0000000000
K01050	0	0.0000000000
K01051	7	0.0598290598
K01052	0	0.0000000000
K01053	34	0.2905982906
K01054	26	0.2222222222
K01055	24	0.2051282051
K01056	117	1.0000000000
K01057	69	0.5897435897
K01058	13	0.1111111111
K01059	0	0.0000000000
K01060	39	0.3333333333
K01061	50	0.4273504274
K01062	6	0.0512820513
K01063	0	0.0000000000
K01064	0	0.0000000000
K01065	0	0.0000000000
K01066	0	0.0000000000
K01067	0	0.0000000000
K01068	1	0.0085470085
K01069	75	0.6410256410
K01070	0	0.0000000000
K01071	0	0.0000000000
K01073	23	0.1965811966
K01074	0	0.0000000000
K01075	34	0.2905982906
