KOs	KO_count	KO_frequency
K01035	1759	0.0821924209
K01039	4138	0.1933554507
K01040	4148	0.1938227186
K01041	6113	0.2856408579
K01042	6130	0.2864352133
K01043	468	0.0218681370
K01044	86	0.0040185038
K01045	332	0.0155132938
K01046	13008	0.6078220644
K01047	463	0.0216345031
K01048	8160	0.3812905939
K01049	207	0.0096724452
K01050	77	0.0035979627
K01051	3145	0.1469557497
K01052	749	0.0349983646
K01053	6630	0.3097986075
K01054	11678	0.5456754357
K01055	16651	0.7780477548
K01056	21227	0.9918695388
K01057	10792	0.5042755011
K01058	4893	0.2286341760
K01059	1	0.0000467268
K01060	3613	0.1688238867
K01061	12041	0.5626372599
K01062	1020	0.0476613242
K01063	4	0.0001869072
K01064	0	0.0000000000
K01065	1	0.0000467268
K01066	970	0.0453249848
K01067	0	0.0000000000
K01068	199	0.0092986309
K01069	20167	0.9423391430
K01070	8260	0.3859632727
K01071	9	0.0004205411
K01073	6818	0.3185832438
K01074	4	0.0001869072
K01075	2514	0.1174711462
K01076	251	0.0117284239
K01077	4989	0.2331199477
K01078	14	0.0006541750
K01079	14368	0.6713704967
K01080	19	0.0008878090
K01081	395	0.0184570814
K01082	9785	0.4572216252
K01083	2413	0.1127517406
K01084	8	0.0003738143
K01085	1527	0.0713518060
K01086	5020	0.2345684781
K01087	6504	0.3039110322
K01089	4441	0.2075136676
K01090	7	0.0003270875
K01091	19018	0.8886500631
K01092	17797	0.8315966544
K01093	1142	0.0533619924
K01094	0	0.0000000000
K01095	8966	0.4189523854
K01096	2759	0.1289192094
K01097	106	0.0049530396
K01098	0	0.0000000000
K01099	26	0.0012148965
K01100	220	0.0102798935
K01101	12	0.0005607215
K01102	7	0.0003270875
K01103	63	0.0029437877
K01104	7126	0.3329750946
K01106	0	0.0000000000
K01107	0	0.0000000000
K01108	0	0.0000000000
K01109	0	0.0000000000
K01110	8	0.0003738143
K01111	2	0.0000934536
K01112	0	0.0000000000
K01113	7317	0.3418999112
K01114	4705	0.2198495397
K01115	2421	0.1131255549
K01116	0	0.0000000000
K01117	1099	0.0513527405
K01118	11575	0.5408625765
