KOs	KO_count	KO_frequency
K00670	0	0.0000000000
K00671	0	0.0000000000
K00672	0	0.0000000000
K00673	0	0.0000000000
K00674	29	0.9062500000
K00675	1	0.0312500000
K00677	32	1.0000000000
K00678	0	0.0000000000
K00679	0	0.0000000000
K00680	0	0.0000000000
K00681	31	0.9687500000
K00682	1	0.0312500000
K00683	23	0.7187500000
K00684	5	0.1562500000
K00685	0	0.0000000000
K00686	0	0.0000000000
K00687	0	0.0000000000
K00688	13	0.4062500000
K00689	0	0.0000000000
K00690	0	0.0000000000
K00691	0	0.0000000000
K00692	0	0.0000000000
K00693	0	0.0000000000
K00694	24	0.7500000000
K00695	0	0.0000000000
K00696	2	0.0625000000
K00697	5	0.1562500000
K00698	0	0.0000000000
K00699	0	0.0000000000
K00700	6	0.1875000000
K00701	2	0.0625000000
K00702	5	0.1562500000
K00703	23	0.7187500000
K00704	0	0.0000000000
K00705	30	0.9375000000
K00706	0	0.0000000000
K00709	0	0.0000000000
K00710	2	0.0625000000
K00712	2	0.0625000000
K00713	0	0.0000000000
K00714	0	0.0000000000
K00715	0	0.0000000000
K00716	0	0.0000000000
K00717	0	0.0000000000
K00718	2	0.0625000000
K00719	0	0.0000000000
K00720	28	0.8750000000
K00721	27	0.8437500000
K00722	0	0.0000000000
K00725	0	0.0000000000
K00726	0	0.0000000000
K00727	0	0.0000000000
K00728	26	0.8125000000
K00729	28	0.8750000000
K00730	0	0.0000000000
K00731	0	0.0000000000
K00733	0	0.0000000000
K00734	0	0.0000000000
K00735	0	0.0000000000
K00736	0	0.0000000000
K00737	0	0.0000000000
K00738	0	0.0000000000
K00739	0	0.0000000000
K00741	0	0.0000000000
K00742	0	0.0000000000
K00743	0	0.0000000000
K00744	0	0.0000000000
K00746	0	0.0000000000
K00747	0	0.0000000000
K00748	32	1.0000000000
K00749	0	0.0000000000
K00750	0	0.0000000000
K00752	2	0.0625000000
K00753	0	0.0000000000
K00754	32	1.0000000000
K00756	30	0.9375000000
K00757	0	0.0000000000
K00758	0	0.0000000000
K00759	31	0.9687500000
K00760	0	0.0000000000
K00761	4	0.1250000000
K00762	32	1.0000000000
K00763	28	0.8750000000
K00764	32	1.0000000000
K00765	32	1.0000000000
K00766	32	1.0000000000
K00767	32	1.0000000000
K00768	18	0.5625000000
K00769	0	0.0000000000
K00770	0	0.0000000000
K00771	0	0.0000000000
K00772	31	0.9687500000
K00773	32	1.0000000000
K00774	0	0.0000000000
K00775	0	0.0000000000
K00776	0	0.0000000000
K00777	0	0.0000000000
K00778	0	0.0000000000
K00779	0	0.0000000000
K00780	0	0.0000000000
K00781	0	0.0000000000
K00782	28	0.8750000000
K00783	31	0.9687500000
K00784	14	0.4375000000
K00785	0	0.0000000000
K00786	0	0.0000000000
K00787	0	0.0000000000
K00788	31	0.9687500000
K00789	31	0.9687500000
K00790	32	1.0000000000
K00791	32	1.0000000000
K00793	32	1.0000000000
K00794	32	1.0000000000
K00795	22	0.6875000000
K00796	31	0.9687500000
K00797	21	0.6562500000
K00798	21	0.6562500000
K00799	0	0.0000000000
K00800	30	0.9375000000
K00801	4	0.1250000000
K00802	0	0.0000000000
K00803	1	0.0312500000
K00804	0	0.0000000000
K00805	0	0.0000000000
K00806	32	1.0000000000
K00807	0	0.0000000000
K00808	2	0.0625000000
K00809	32	1.0000000000
K00810	0	0.0000000000
K00811	0	0.0000000000
K00812	32	1.0000000000
K00813	0	0.0000000000
K00814	3	0.0937500000
K00815	0	0.0000000000
K00816	0	0.0000000000
K00817	30	0.9375000000
K00818	0	0.0000000000
K00819	13	0.4062500000
K00820	32	1.0000000000
K00821	31	0.9687500000
K00822	0	0.0000000000
K00823	17	0.5312500000
K00824	2	0.0625000000
K00825	0	0.0000000000
K00826	32	1.0000000000
K00827	1	0.0312500000
K00830	2	0.0625000000
K00831	13	0.4062500000
K00832	3	0.0937500000
K00833	4	0.1250000000
K00835	0	0.0000000000
K00836	0	0.0000000000
K00837	1	0.0312500000
K00838	0	0.0000000000
K00839	0	0.0000000000
K00840	0	0.0000000000
K00841	0	0.0000000000
K00843	0	0.0000000000
K00844	0	0.0000000000
K00845	27	0.8437500000
K00846	0	0.0000000000
K00847	11	0.3437500000
K00848	27	0.8437500000
K00849	28	0.8750000000
K00850	2	0.0625000000
K00851	24	0.7500000000
K00852	27	0.8437500000
K00853	24	0.7500000000
K00854	18	0.5625000000
K00855	0	0.0000000000
K00856	0	0.0000000000
K00857	29	0.9062500000
K00858	32	1.0000000000
K00859	31	0.9687500000
K00860	5	0.1562500000
K00861	0	0.0000000000
K00862	1	0.0312500000
K00863	5	0.1562500000
K00864	25	0.7812500000
K00865	1	0.0312500000
K00866	0	0.0000000000
K00867	3	0.0937500000
K00868	0	0.0000000000
K00869	0	0.0000000000
K00871	0	0.0000000000
K00872	31	0.9687500000
K00873	31	0.9687500000
K00874	28	0.8750000000
K00875	0	0.0000000000
K00876	24	0.7500000000
K00877	0	0.0000000000
K00878	2	0.0625000000
K00879	0	0.0000000000
K00880	0	0.0000000000
K00881	0	0.0000000000
K00882	2	0.0625000000
K00883	2	0.0625000000
K00884	0	0.0000000000
K00885	0	0.0000000000
K00886	22	0.6875000000
K00887	0	0.0000000000
K00888	0	0.0000000000
K00889	0	0.0000000000
K00891	10	0.3125000000
K00892	0	0.0000000000
K00893	0	0.0000000000
K00894	0	0.0000000000
K00895	0	0.0000000000
K00897	0	0.0000000000
K00898	0	0.0000000000
K00899	1	0.0312500000
K00900	0	0.0000000000
K00901	0	0.0000000000
K00902	0	0.0000000000
K00903	28	0.8750000000
K00904	0	0.0000000000
K00905	0	0.0000000000
K00906	0	0.0000000000
K00907	0	0.0000000000
K00908	0	0.0000000000
K00909	0	0.0000000000
K00910	0	0.0000000000
K00911	0	0.0000000000
K00912	31	0.9687500000
K00913	0	0.0000000000
K00914	0	0.0000000000
K00915	0	0.0000000000
K00916	0	0.0000000000
K00917	0	0.0000000000
K00918	0	0.0000000000
K00919	32	1.0000000000
K00920	0	0.0000000000
K00921	0	0.0000000000
K00922	0	0.0000000000
K00923	0	0.0000000000
K00924	0	0.0000000000
K00925	31	0.9687500000
K00926	2	0.0625000000
K00927	32	1.0000000000
K00928	31	0.9687500000
K00929	4	0.1250000000
K00930	31	0.9687500000
K00931	8	0.2500000000
K00932	0	0.0000000000
K00933	0	0.0000000000
K00934	0	0.0000000000
K00936	1	0.0312500000
K00937	30	0.9375000000
K00938	0	0.0000000000
K00939	28	0.8750000000
K00940	32	1.0000000000
K00941	30	0.9375000000
K00942	31	0.9687500000
K00943	32	1.0000000000
K00944	5	0.1562500000
K00945	32	1.0000000000
K00946	31	0.9687500000
K00947	2	0.0625000000
K00948	32	1.0000000000
K00949	1	0.0312500000
K00950	31	0.9687500000
K00951	0	0.0000000000
K00952	0	0.0000000000
K00953	0	0.0000000000
K00954	32	1.0000000000
K00955	4	0.1250000000
K00956	28	0.8750000000
K00957	29	0.9062500000
K00958	2	0.0625000000
K00960	0	0.0000000000
K00962	32	1.0000000000
K00963	0	0.0000000000
K00965	27	0.8437500000
K00966	0	0.0000000000
K00967	0	0.0000000000
K00968	0	0.0000000000
K00969	32	1.0000000000
K00970	26	0.8125000000
K00971	30	0.9375000000
K00972	0	0.0000000000
K00973	31	0.9687500000
K00974	31	0.9687500000
K00975	30	0.9375000000
K00976	0	0.0000000000
K00977	0	0.0000000000
K00978	22	0.6875000000
K00979	32	1.0000000000
K00980	0	0.0000000000
K00981	32	1.0000000000
K00982	2	0.0625000000
K00983	0	0.0000000000
K00984	0	0.0000000000
K00985	0	0.0000000000
K00986	17	0.5312500000
K00987	0	0.0000000000
K00988	0	0.0000000000
K00989	32	1.0000000000
K00990	27	0.8437500000
K00991	28	0.8750000000
K00992	9	0.2812500000
K00993	0	0.0000000000
K00994	0	0.0000000000
K00995	0	0.0000000000
K00996	0	0.0000000000
K00997	30	0.9375000000
K00998	0	0.0000000000
K00999	0	0.0000000000
K01000	32	1.0000000000
K01001	0	0.0000000000
K01002	0	0.0000000000
K01003	0	0.0000000000
K01004	1	0.0312500000
K01005	0	0.0000000000
K01006	9	0.2812500000
K01007	5	0.1562500000
K01008	4	0.1250000000
K01009	0	0.0000000000
K01011	24	0.7500000000
K01012	10	0.3125000000
K01013	1	0.0312500000
K01014	2	0.0625000000
K01015	0	0.0000000000
K01016	1	0.0312500000
K01017	0	0.0000000000
K01019	0	0.0000000000
K01020	1	0.0312500000
K01021	2	0.0625000000
K01022	0	0.0000000000
K01023	4	0.1250000000
K01024	0	0.0000000000
K01025	0	0.0000000000
K01026	4	0.1250000000
K01027	3	0.0937500000
K01028	17	0.5312500000
K01029	14	0.4375000000
K01031	0	0.0000000000
K01032	0	0.0000000000
K01034	2	0.0625000000
K01035	2	0.0625000000
K01039	1	0.0312500000
K01040	1	0.0312500000
K01041	1	0.0312500000
K01042	4	0.1250000000
K01043	0	0.0000000000
K01044	0	0.0000000000
K01045	0	0.0000000000
K01046	18	0.5625000000
K01047	1	0.0312500000
K01048	0	0.0000000000
K01049	1	0.0312500000
K01050	0	0.0000000000
K01051	18	0.5625000000
K01052	0	0.0000000000
K01053	16	0.5000000000
K01054	10	0.3125000000
K01055	30	0.9375000000
K01056	32	1.0000000000
K01057	30	0.9375000000
K01058	0	0.0000000000
K01059	0	0.0000000000
K01060	5	0.1562500000
K01061	28	0.8750000000
K01062	13	0.4062500000
K01063	0	0.0000000000
K01064	0	0.0000000000
K01065	0	0.0000000000
K01066	0	0.0000000000
K01067	0	0.0000000000
K01068	0	0.0000000000
K01069	32	1.0000000000
K01070	0	0.0000000000
K01071	0	0.0000000000
K01073	6	0.1875000000
K01074	0	0.0000000000
K01075	1	0.0312500000
K01076	6	0.1875000000
K01077	4	0.1250000000
K01078	0	0.0000000000
K01079	4	0.1250000000
K01080	0	0.0000000000
K01081	0	0.0000000000
K01082	1	0.0312500000
K01083	0	0.0000000000
K01084	0	0.0000000000
K01085	0	0.0000000000
K01086	0	0.0000000000
K01087	8	0.2500000000
K01089	0	0.0000000000
K01090	0	0.0000000000
K01091	32	1.0000000000
K01092	32	1.0000000000
K01093	9	0.2812500000
K01094	0	0.0000000000
K01095	32	1.0000000000
K01096	1	0.0312500000
K01097	0	0.0000000000
K01098	0	0.0000000000
K01099	0	0.0000000000
K01100	0	0.0000000000
K01101	0	0.0000000000
K01102	0	0.0000000000
K01103	0	0.0000000000
K01104	4	0.1250000000
K01106	0	0.0000000000
K01107	0	0.0000000000
K01108	0	0.0000000000
K01109	0	0.0000000000
K01110	0	0.0000000000
K01111	0	0.0000000000
K01112	0	0.0000000000
K01113	5	0.1562500000
K01114	26	0.8125000000
K01115	2	0.0625000000
K01116	0	0.0000000000
K01117	0	0.0000000000
K01118	25	0.7812500000
K01119	6	0.1875000000
K01120	0	0.0000000000
K01121	0	0.0000000000
K01122	0	0.0000000000
K01123	0	0.0000000000
K01124	0	0.0000000000
K01125	3	0.0937500000
K01126	29	0.9062500000
K01127	0	0.0000000000
K01128	10	0.3125000000
K01129	28	0.8750000000
K01130	11	0.3437500000
K01131	0	0.0000000000
K01132	0	0.0000000000
K01133	25	0.7812500000
K01134	23	0.7187500000
K01135	0	0.0000000000
K01136	11	0.3437500000
K01137	0	0.0000000000
K01138	23	0.7187500000
K01139	32	1.0000000000
K01141	0	0.0000000000
K01142	13	0.4062500000
K01143	0	0.0000000000
K01146	0	0.0000000000
K01147	9	0.2812500000
K01148	0	0.0000000000
K01149	0	0.0000000000
K01150	0	0.0000000000
K01151	27	0.8437500000
K01152	0	0.0000000000
K01153	17	0.5312500000
K01154	15	0.4687500000
K01155	1	0.0312500000
K01156	10	0.3125000000
K01157	0	0.0000000000
K01158	3	0.0937500000
K01159	32	1.0000000000
K01160	2	0.0625000000
K01161	0	0.0000000000
K01163	0	0.0000000000
K01164	0	0.0000000000
K01165	0	0.0000000000
K01166	18	0.5625000000
K01167	1	0.0312500000
K01168	0	0.0000000000
K01169	0	0.0000000000
K01170	0	0.0000000000
K01171	0	0.0000000000
