KOs	KO_count	KO_frequency
K02222	0	0.0000000000
K02223	0	0.0000000000
K02224	1859	0.5618011484
K02225	19	0.0057419160
K02226	1384	0.4182532487
K02227	1808	0.5463886371
K02228	1434	0.4333635539
K02229	1542	0.4660018132
K02230	1777	0.5370202478
K02231	1887	0.5702629193
K02232	1865	0.5636143850
K02233	1858	0.5614989423
K02234	1674	0.5058930190
K02235	0	0.0000000000
K02236	88	0.0265941372
K02237	3234	0.9773345422
K02238	3147	0.9510426111
K02239	10	0.0030220610
K02240	3	0.0009066183
K02241	0	0.0000000000
K02242	2356	0.7119975824
K02243	7	0.0021154427
K02244	2	0.0006044122
K02245	3	0.0009066183
K02246	4	0.0012088244
K02247	2	0.0006044122
K02248	2	0.0006044122
K02249	1	0.0003022061
K02250	1	0.0003022061
K02251	9	0.0027198549
K02252	0	0.0000000000
K02253	0	0.0000000000
K02254	0	0.0000000000
K02255	0	0.0000000000
K02256	2	0.0006044122
K02257	2809	0.8488969477
K02258	13	0.0039286794
K02259	2786	0.8419462073
K02260	0	0.0000000000
K02261	3	0.0009066183
K02262	12	0.0036264733
K02263	0	0.0000000000
K02264	0	0.0000000000
K02265	0	0.0000000000
K02266	0	0.0000000000
K02267	0	0.0000000000
K02268	0	0.0000000000
K02269	0	0.0000000000
K02270	0	0.0000000000
K02271	0	0.0000000000
K02272	0	0.0000000000
K02273	0	0.0000000000
K02274	2812	0.8498035660
K02275	2809	0.8488969477
K02276	2803	0.8470837111
K02277	111	0.0335448776
K02278	134	0.0404956180
K02279	2763	0.8349954669
K02280	20	0.0060441221
K02281	10	0.0030220610
K02282	3106	0.9386521608
K02283	3274	0.9894227863
K02284	0	0.0000000000
K02285	1	0.0003022061
K02286	0	0.0000000000
K02287	0	0.0000000000
K02288	42	0.0126926564
K02289	31	0.0093683892
K02290	0	0.0000000000
K02291	2327	0.7032336053
K02292	1813	0.5478996676
K02293	55	0.0166213358
K02294	403	0.1217890601
K02295	6	0.0018132366
K02296	0	0.0000000000
K02297	13	0.0039286794
K02298	15	0.0045330916
K02299	16	0.0048352977
K02300	13	0.0039286794
K02302	2405	0.7268056815
K02303	293	0.0885463886
K02304	1	0.0003022061
K02305	1	0.0003022061
K02306	0	0.0000000000
K02307	0	0.0000000000
K02308	0	0.0000000000
K02309	0	0.0000000000
K02310	0	0.0000000000
K02311	0	0.0000000000
K02313	3301	0.9975823512
K02314	3304	0.9984889695
K02315	1489	0.4499848897
K02316	3303	0.9981867634
K02317	0	0.0000000000
K02318	1	0.0003022061
K02319	1	0.0003022061
K02320	0	0.0000000000
K02321	0	0.0000000000
K02322	0	0.0000000000
K02323	0	0.0000000000
K02324	0	0.0000000000
K02325	0	0.0000000000
K02326	0	0.0000000000
K02327	0	0.0000000000
K02328	0	0.0000000000
K02329	0	0.0000000000
K02330	0	0.0000000000
K02331	0	0.0000000000
K02332	0	0.0000000000
K02333	1	0.0003022061
K02334	184	0.0556059232
K02335	3305	0.9987911756
K02336	2	0.0006044122
K02337	3306	0.9990933817
K02338	3300	0.9972801451
K02339	16	0.0048352977
K02340	3277	0.9903294047
K02341	3283	0.9921426413
K02342	3237	0.9782411605
K02343	3286	0.9930492596
K02344	3	0.0009066183
K02345	3	0.0009066183
K02346	3289	0.9939558779
K02347	233	0.0704140224
K02348	2358	0.7126019946
K02349	165	0.0498640073
K02350	1	0.0003022061
K02351	2794	0.8443638561
K02352	178	0.0537926866
K02353	0	0.0000000000
K02354	0	0.0000000000
K02355	3305	0.9987911756
K02356	3294	0.9954669084
K02357	3303	0.9981867634
K02358	3304	0.9984889695
K02359	47	0.0142036869
K02360	0	0.0000000000
K02361	1359	0.4106980961
K02362	1738	0.5252342097
K02363	726	0.2194016319
K02364	2299	0.6947718344
K02365	10	0.0030220610
K02366	1	0.0003022061
K02367	0	0.0000000000
K02368	0	0.0000000000
K02369	0	0.0000000000
K02370	0	0.0000000000
K02371	1523	0.4602598972
K02372	424	0.1281353883
K02373	0	0.0000000000
K02374	0	0.0000000000
K02375	0	0.0000000000
K02376	0	0.0000000000
K02377	733	0.2215170746
K02379	2402	0.7258990632
K02380	58	0.0175279541
K02381	206	0.0622544575
K02382	0	0.0000000000
K02383	19	0.0057419160
K02384	0	0.0000000000
K02385	397	0.1199758235
K02386	176	0.0531882744
K02387	414	0.1251133273
K02388	417	0.1260199456
K02389	461	0.1393170142
K02390	369	0.1115140526
K02391	22	0.0066485343
K02392	70	0.0211544273
K02393	16	0.0048352977
K02394	16	0.0048352977
K02395	138	0.0417044424
K02396	417	0.1260199456
K02397	418	0.1263221517
K02398	7	0.0021154427
K02399	194	0.0586279843
K02400	422	0.1275309761
K02401	410	0.1239045029
K02402	3	0.0009066183
K02403	3	0.0009066183
K02404	24	0.0072529465
K02405	1171	0.3538833484
K02406	426	0.1287398005
K02407	405	0.1223934723
K02408	415	0.1254155334
K02409	416	0.1257177395
K02410	417	0.1260199456
K02411	310	0.0936838924
K02412	414	0.1251133273
K02413	353	0.1066787549
K02414	259	0.0782713811
K02415	189	0.0571169538
K02416	414	0.1251133273
K02417	412	0.1245089151
K02418	350	0.1057721366
K02419	414	0.1251133273
K02420	412	0.1245089151
K02421	405	0.1223934723
K02422	396	0.1196736174
K02423	4	0.0012088244
K02424	2180	0.6588093079
K02425	2	0.0006044122
K02426	1468	0.4436385615
K02427	16	0.0048352977
K02429	248	0.0749471139
K02430	6	0.0018132366
K02431	348	0.1051677244
K02432	0	0.0000000000
K02433	3290	0.9942580840
K02434	3282	0.9918404352
K02435	3262	0.9857963131
K02436	1	0.0003022061
K02437	2933	0.8863705047
K02438	1051	0.3176186159
K02439	1684	0.5089150801
K02440	1956	0.5911151405
K02441	115	0.0347537020
K02442	2	0.0006044122
K02443	113	0.0341492898
K02444	347	0.1048655183
K02445	322	0.0973103657
K02446	2656	0.8026594137
K02447	0	0.0000000000
K02448	482	0.1456633424
K02449	0	0.0000000000
K02450	536	0.1619824720
K02451	11	0.0033242672
K02452	6	0.0018132366
K02453	9	0.0027198549
K02454	23	0.0069507404
K02455	37	0.0111816259
K02456	86	0.0259897250
K02457	8	0.0024176488
K02458	71	0.0214566334
K02459	111	0.0335448776
K02460	35	0.0105772137
K02461	15	0.0045330916
K02462	33	0.0099728015
K02463	2	0.0006044122
K02464	47	0.0142036869
K02465	3	0.0009066183
K02466	76	0.0229676639
K02467	18	0.0054397099
K02468	4	0.0012088244
K02469	3306	0.9990933817
K02470	3304	0.9984889695
K02471	656	0.1982472046
K02472	863	0.2608038682
K02473	407	0.1229978846
K02474	22	0.0066485343
K02475	1908	0.5766092475
K02476	1972	0.5959504382
K02477	1066	0.3221517075
K02478	1247	0.3768510124
K02479	1557	0.4705349048
K02480	3085	0.9323058326
K02481	4	0.0012088244
K02482	1054	0.3185252342
K02483	2800	0.8461770928
K02484	3228	0.9755213055
K02485	36	0.0108794198
K02486	17	0.0051375038
K02488	341	0.1030522817
K02489	0	0.0000000000
K02490	35	0.0105772137
K02491	330	0.0997280145
K02492	2951	0.8918102146
K02493	3306	0.9990933817
K02494	7	0.0021154427
K02495	3264	0.9864007253
K02496	136	0.0411000302
K02497	2832	0.8558476881
K02498	141	0.0426110607
K02499	728	0.2200060441
K02500	3135	0.9474161378
K02501	3178	0.9604110003
K02502	163	0.0492595950
K02503	3288	0.9936536718
K02504	2	0.0006044122
K02505	2	0.0006044122
K02506	3	0.0009066183
K02507	2	0.0006044122
K02508	8	0.0024176488
K02509	665	0.2009670595
K02510	1395	0.4215775159
K02511	3	0.0009066183
K02512	0	0.0000000000
K02513	0	0.0000000000
K02514	0	0.0000000000
K02515	1	0.0003022061
K02516	3	0.0009066183
K02517	33	0.0099728015
K02518	3300	0.9972801451
K02519	3304	0.9984889695
K02520	3272	0.9888183741
K02521	50	0.0151103052
K02523	2952	0.8921124207
K02524	0	0.0000000000
K02525	91	0.0275007555
K02526	177	0.0534904805
K02527	15	0.0045330916
K02528	3281	0.9915382291
K02529	2810	0.8491991538
K02530	63	0.0190389846
K02531	0	0.0000000000
K02532	184	0.0556059232
K02533	14	0.0042308855
K02535	19	0.0057419160
K02536	104	0.0314294349
K02537	0	0.0000000000
K02538	1	0.0003022061
K02539	0	0.0000000000
K02540	0	0.0000000000
K02541	0	0.0000000000
K02542	0	0.0000000000
K02543	0	0.0000000000
K02544	0	0.0000000000
K02545	2	0.0006044122
K02546	0	0.0000000000
K02547	1	0.0003022061
K02548	2733	0.8259292838
K02549	2475	0.7479601088
K02550	3	0.0009066183
K02551	2396	0.7240858265
K02552	1324	0.4001208824
K02553	1326	0.4007252947
K02554	1347	0.4070716228
K02555	0	0.0000000000
K02556	411	0.1242067090
K02557	463	0.1399214264
K02558	5	0.0015110305
K02560	3	0.0009066183
K02561	0	0.0000000000
K02562	9	0.0027198549
K02563	3295	0.9957691145
K02564	1969	0.5950438199
K02565	2737	0.8271381082
K02566	2370	0.7162284678
K02567	64	0.0193411907
K02568	36	0.0108794198
K02569	7	0.0021154427
K02570	56	0.0169235419
K02571	4	0.0012088244
K02572	18	0.0054397099
K02573	60	0.0181323663
K02574	173	0.0522816561
K02575	2262	0.6835902085
K02576	0	0.0000000000
K02577	2	0.0006044122
K02578	0	0.0000000000
K02579	0	0.0000000000
K02580	0	0.0000000000
K02581	1	0.0003022061
K02582	0	0.0000000000
K02583	1	0.0003022061
K02584	574	0.1734663040
K02585	31	0.0093683892
K02586	24	0.0072529465
K02587	29	0.0087639770
K02588	32	0.0096705953
K02589	1	0.0003022061
K02590	1	0.0003022061
K02591	19	0.0057419160
K02592	19	0.0057419160
K02593	1	0.0003022061
K02594	124	0.0374735570
K02595	13	0.0039286794
K02596	46	0.0139014808
K02597	15	0.0045330916
K02598	272	0.0822000604
K02599	0	0.0000000000
K02600	3305	0.9987911756
K02601	3297	0.9963735267
K02602	0	0.0000000000
K02603	0	0.0000000000
K02604	0	0.0000000000
K02605	0	0.0000000000
K02606	1	0.0003022061
K02607	3	0.0009066183
K02608	0	0.0000000000
K02609	1422	0.4297370807
K02610	1378	0.4164400121
K02611	1415	0.4276216380
K02612	3120	0.9428830462
K02613	1676	0.5064974312
K02614	2279	0.6887277123
K02615	8	0.0024176488
K02616	1811	0.5472952554
K02617	352	0.1063765488
K02618	902	0.2725899063
K02619	2690	0.8129344213
K02620	0	0.0000000000
K02621	21	0.0063463282
K02622	127	0.0383801753
K02623	142	0.0429132668
K02624	955	0.2886068299
K02625	23	0.0069507404
K02626	94	0.0284073738
K02627	0	0.0000000000
K02628	0	0.0000000000
K02629	0	0.0000000000
K02630	0	0.0000000000
K02631	2	0.0006044122
K02632	0	0.0000000000
K02633	0	0.0000000000
K02634	2	0.0006044122
K02635	1	0.0003022061
K02636	2297	0.6941674222
K02637	2	0.0006044122
K02638	667	0.2015714717
K02639	3	0.0009066183
K02640	0	0.0000000000
K02641	0	0.0000000000
K02642	0	0.0000000000
K02643	0	0.0000000000
K02646	0	0.0000000000
K02647	1032	0.3118766999
K02649	4	0.0012088244
K02650	189	0.0571169538
K02651	479	0.1447567241
K02652	314	0.0948927168
K02653	332	0.1003324267
K02654	2896	0.8751888788
K02655	40	0.0120882442
K02656	233	0.0704140224
K02657	15	0.0045330916
K02658	336	0.1015412511
K02659	16	0.0048352977
K02660	36	0.0108794198
K02661	1	0.0003022061
K02662	294	0.0888485947
K02663	261	0.0788757933
K02664	255	0.0770625567
K02665	1	0.0003022061
K02666	1	0.0003022061
K02667	7	0.0021154427
K02668	78	0.0235720762
K02669	356	0.1075853732
K02670	2	0.0006044122
K02671	152	0.0459353279
K02672	90	0.0271985494
K02673	37	0.0111816259
K02674	1	0.0003022061
K02675	0	0.0000000000
K02676	1	0.0003022061
K02677	0	0.0000000000
K02678	0	0.0000000000
K02679	4	0.0012088244
K02680	12	0.0036264733
K02681	3	0.0009066183
K02682	2	0.0006044122
K02683	0	0.0000000000
K02684	0	0.0000000000
K02685	0	0.0000000000
K02686	7	0.0021154427
K02687	26	0.0078573587
K02688	47	0.0142036869
K02689	5	0.0015110305
K02690	4	0.0012088244
K02691	133	0.0401934119
K02692	0	0.0000000000
K02693	0	0.0000000000
K02694	0	0.0000000000
K02695	0	0.0000000000
K02696	0	0.0000000000
K02697	1	0.0003022061
K02698	0	0.0000000000
K02699	0	0.0000000000
K02700	0	0.0000000000
K02701	0	0.0000000000
K02702	0	0.0000000000
K02703	7	0.0021154427
K02704	2	0.0006044122
K02705	3	0.0009066183
K02706	3	0.0009066183
K02707	0	0.0000000000
K02708	0	0.0000000000
K02709	0	0.0000000000
K02710	0	0.0000000000
K02711	18	0.0054397099
K02712	0	0.0000000000
K02713	1	0.0003022061
K02714	0	0.0000000000
K02715	0	0.0000000000
K02716	1	0.0003022061
K02717	5	0.0015110305
K02718	0	0.0000000000
K02719	0	0.0000000000
K02720	0	0.0000000000
K02721	0	0.0000000000
K02722	0	0.0000000000
K02723	0	0.0000000000
K02724	0	0.0000000000
K02725	0	0.0000000000
K02726	0	0.0000000000
K02727	0	0.0000000000
K02728	0	0.0000000000
K02729	0	0.0000000000
K02730	0	0.0000000000
K02731	0	0.0000000000
K02732	0	0.0000000000
K02733	0	0.0000000000
K02734	0	0.0000000000
K02735	0	0.0000000000
K02736	0	0.0000000000
K02737	0	0.0000000000
K02738	0	0.0000000000
K02739	0	0.0000000000
K02740	0	0.0000000000
K02741	0	0.0000000000
K02742	1124	0.3396796615
K02744	96	0.0290117860
K02745	74	0.0223632517
K02746	70	0.0211544273
K02747	65	0.0196433968
K02750	107	0.0323360532
K02753	3	0.0009066183
K02755	1	0.0003022061
K02757	675	0.2039891206
K02759	106	0.0320338471
K02760	374	0.1130250831
K02761	112	0.0338470837
K02765	1	0.0003022061
K02768	402	0.1214868540
K02769	49	0.0148080991
K02770	1725	0.5213055304
K02771	0	0.0000000000
K02773	153	0.0462375340
K02774	168	0.0507706256
K02775	102	0.0308250227
K02777	1478	0.4466606225
K02778	2	0.0006044122
K02779	29	0.0087639770
K02781	81	0.0244786945
K02782	79	0.0238742823
K02783	78	0.0235720762
K02784	2336	0.7059534603
K02786	44	0.0132970686
K02788	43	0.0129948625
K02791	81	0.0244786945
K02793	82	0.0247809006
K02794	160	0.0483529767
K02795	99	0.0299184044
K02796	158	0.0477485645
K02798	486	0.1468721668
K02800	816	0.2466001813
K02803	1063	0.3212450892
K02804	1297	0.3919613176
K02805	256	0.0773647628
K02806	15	0.0045330916
K02810	658	0.1988516168
K02812	0	0.0000000000
K02813	8	0.0024176488
K02814	36	0.0108794198
K02815	0	0.0000000000
K02819	30	0.0090661831
K02821	595	0.1798126322
K02822	387	0.1169537625
K02823	563	0.1701420369
K02824	209	0.0631610759
K02825	3052	0.9223330311
K02826	1	0.0003022061
K02827	2	0.0006044122
K02828	1	0.0003022061
K02829	1	0.0003022061
K02830	0	0.0000000000
K02831	5	0.0015110305
K02832	0	0.0000000000
K02833	0	0.0000000000
K02834	3256	0.9839830765
K02835	3281	0.9915382291
K02836	3300	0.9972801451
K02837	1194	0.3608340888
K02838	3298	0.9966757328
K02839	75	0.0226654578
K02840	2	0.0006044122
K02841	68	0.0205500151
K02842	0	0.0000000000
K02843	337	0.1018434572
K02844	30	0.0090661831
K02846	17	0.0051375038
K02847	1029	0.3109700816
K02848	0	0.0000000000
K02849	955	0.2886068299
K02850	0	0.0000000000
K02851	3084	0.9320036265
K02852	4	0.0012088244
K02853	5	0.0015110305
K02854	0	0.0000000000
K02855	3	0.0009066183
K02856	1	0.0003022061
K02857	0	0.0000000000
K02858	271	0.0818978543
K02859	3	0.0009066183
K02860	3288	0.9936536718
K02861	0	0.0000000000
K02862	19	0.0057419160
K02863	3291	0.9945602901
K02864	3301	0.9975823512
K02865	0	0.0000000000
K02866	0	0.0000000000
K02867	3298	0.9966757328
K02868	1	0.0003022061
K02869	1	0.0003022061
K02870	0	0.0000000000
K02871	3265	0.9867029314
K02872	3	0.0009066183
K02873	6	0.0018132366
K02874	3304	0.9984889695
K02875	1	0.0003022061
K02876	3298	0.9966757328
K02877	0	0.0000000000
K02878	3304	0.9984889695
K02879	3270	0.9882139619
K02880	0	0.0000000000
K02881	3294	0.9954669084
K02882	1	0.0003022061
K02883	1	0.0003022061
K02884	3295	0.9957691145
K02885	0	0.0000000000
K02886	3304	0.9984889695
K02887	3289	0.9939558779
K02888	3294	0.9954669084
K02889	1	0.0003022061
K02890	3298	0.9966757328
K02891	0	0.0000000000
K02892	3226	0.9749168933
K02893	1	0.0003022061
K02894	0	0.0000000000
K02895	3298	0.9966757328
K02896	0	0.0000000000
K02897	3118	0.9422786340
K02898	0	0.0000000000
K02899	3297	0.9963735267
K02900	0	0.0000000000
K02901	0	0.0000000000
K02902	3259	0.9848896948
K02903	1	0.0003022061
K02904	3273	0.9891205802
K02905	0	0.0000000000
K02906	3302	0.9978845573
K02907	3283	0.9921426413
K02908	0	0.0000000000
K02909	3288	0.9936536718
K02910	0	0.0000000000
K02911	3010	0.9096403747
K02912	1	0.0003022061
K02913	3245	0.9806588093
K02914	2283	0.6899365367
K02915	0	0.0000000000
K02916	3190	0.9640374736
K02917	0	0.0000000000
K02918	0	0.0000000000
K02919	2524	0.7627682079
K02920	0	0.0000000000
K02921	0	0.0000000000
K02922	0	0.0000000000
K02923	0	0.0000000000
K02924	0	0.0000000000
K02925	1	0.0003022061
K02926	3301	0.9975823512
K02927	1	0.0003022061
K02928	0	0.0000000000
K02929	0	0.0000000000
K02930	0	0.0000000000
K02931	3304	0.9984889695
K02932	0	0.0000000000
K02933	3303	0.9981867634
K02934	1	0.0003022061
K02935	3234	0.9773345422
K02936	2	0.0006044122
K02937	0	0.0000000000
K02938	2	0.0006044122
K02939	3281	0.9915382291
K02940	0	0.0000000000
K02941	1	0.0003022061
K02942	0	0.0000000000
K02943	0	0.0000000000
K02944	0	0.0000000000
K02945	3301	0.9975823512
K02946	3302	0.9978845573
K02947	0	0.0000000000
K02948	3296	0.9960713206
K02949	2	0.0006044122
K02950	3305	0.9987911756
K02951	0	0.0000000000
K02952	3277	0.9903294047
K02953	0	0.0000000000
K02954	3287	0.9933514657
K02955	0	0.0000000000
K02956	3248	0.9815654276
K02957	0	0.0000000000
K02958	1	0.0003022061
K02959	3295	0.9957691145
K02960	0	0.0000000000
K02961	3286	0.9930492596
K02962	0	0.0000000000
K02963	3251	0.9824720459
K02964	1	0.0003022061
K02965	3220	0.9731036567
K02966	1	0.0003022061
K02967	3299	0.9969779390
K02968	3229	0.9758235116
K02969	0	0.0000000000
K02970	21	0.0063463282
K02971	0	0.0000000000
K02972	0	0.0000000000
K02973	0	0.0000000000
K02974	3	0.0009066183
K02975	0	0.0000000000
K02976	0	0.0000000000
K02977	0	0.0000000000
K02978	0	0.0000000000
K02979	1	0.0003022061
K02980	0	0.0000000000
K02981	0	0.0000000000
K02982	3304	0.9984889695
K02983	0	0.0000000000
K02984	1	0.0003022061
K02985	1	0.0003022061
K02986	3295	0.9957691145
K02987	0	0.0000000000
K02988	3300	0.9972801451
K02989	0	0.0000000000
K02990	3295	0.9957691145
K02991	0	0.0000000000
K02992	3299	0.9969779390
K02993	0	0.0000000000
K02994	3298	0.9966757328
K02995	1	0.0003022061
K02996	3292	0.9948624962
K02997	3	0.0009066183
K02998	0	0.0000000000
K02999	5	0.0015110305
K03000	24	0.0072529465
K03001	0	0.0000000000
K03002	0	0.0000000000
K03003	0	0.0000000000
K03004	0	0.0000000000
K03005	0	0.0000000000
K03006	31	0.0093683892
K03007	0	0.0000000000
K03008	0	0.0000000000
K03009	0	0.0000000000
K03010	0	0.0000000000
K03011	0	0.0000000000
K03012	0	0.0000000000
K03013	0	0.0000000000
K03014	0	0.0000000000
K03015	0	0.0000000000
K03016	0	0.0000000000
K03017	0	0.0000000000
K03018	4	0.0012088244
K03019	0	0.0000000000
K03020	0	0.0000000000
K03021	9	0.0027198549
K03022	0	0.0000000000
K03023	3	0.0009066183
K03024	0	0.0000000000
K03025	0	0.0000000000
K03026	0	0.0000000000
K03027	0	0.0000000000
K03028	0	0.0000000000
K03029	0	0.0000000000
K03030	1	0.0003022061
K03031	0	0.0000000000
K03032	0	0.0000000000
K03033	0	0.0000000000
K03034	0	0.0000000000
K03035	0	0.0000000000
K03036	0	0.0000000000
K03037	0	0.0000000000
K03038	0	0.0000000000
K03039	0	0.0000000000
K03040	3301	0.9975823512
K03041	0	0.0000000000
K03042	238	0.0719250529
K03043	3288	0.9936536718
K03044	0	0.0000000000
K03045	0	0.0000000000
K03046	3304	0.9984889695
K03047	0	0.0000000000
K03048	2	0.0006044122
K03049	0	0.0000000000
K03051	0	0.0000000000
K03052	0	0.0000000000
K03053	0	0.0000000000
K03054	0	0.0000000000
K03055	0	0.0000000000
K03056	0	0.0000000000
K03057	1	0.0003022061
K03058	0	0.0000000000
K03059	233	0.0704140224
K03060	3284	0.9924448474
K03061	1	0.0003022061
K03062	3	0.0009066183
K03063	4	0.0012088244
K03064	1	0.0003022061
K03065	1	0.0003022061
K03066	1	0.0003022061
K03068	40	0.0120882442
K03069	0	0.0000000000
K03070	3304	0.9984889695
K03071	25	0.0075551526
K03072	2968	0.8969477183
K03073	3245	0.9806588093
K03074	2961	0.8948322756
K03075	3005	0.9081293442
K03076	3303	0.9981867634
K03077	1310	0.3958899970
K03078	85	0.0256875189
K03079	2581	0.7799939559
K03083	0	0.0000000000
K03084	0	0.0000000000
K03085	0	0.0000000000
K03086	3306	0.9990933817
K03087	476	0.1438501058
K03088	3280	0.9912360230
K03089	161	0.0486551828
K03090	2014	0.6086430946
K03091	42	0.0126926564
K03092	64	0.0193411907
K03093	11	0.0033242672
K03094	0	0.0000000000
K03095	47	0.0142036869
K03096	0	0.0000000000
K03097	1	0.0003022061
K03098	336	0.1015412511
K03099	0	0.0000000000
K03100	3303	0.9981867634
K03101	3267	0.9873073436
K03102	0	0.0000000000
K03103	245	0.0740404956
K03104	0	0.0000000000
K03105	0	0.0000000000
K03106	3291	0.9945602901
K03107	0	0.0000000000
K03108	2	0.0006044122
K03109	0	0.0000000000
K03110	3291	0.9945602901
K03111	3305	0.9987911756
K03112	562	0.1698398308
K03113	4	0.0012088244
K03114	0	0.0000000000
K03115	0	0.0000000000
K03116	3055	0.9232396494
K03117	2935	0.8869749169
K03118	3097	0.9359323058
K03119	517	0.1562405561
K03120	0	0.0000000000
K03121	0	0.0000000000
K03122	0	0.0000000000
K03123	0	0.0000000000
K03124	0	0.0000000000
K03125	0	0.0000000000
K03126	0	0.0000000000
K03127	0	0.0000000000
K03128	5	0.0015110305
K03129	0	0.0000000000
K03130	285	0.0861287398
K03131	1	0.0003022061
K03132	0	0.0000000000
K03133	0	0.0000000000
K03134	0	0.0000000000
K03135	0	0.0000000000
K03136	0	0.0000000000
K03137	0	0.0000000000
K03138	0	0.0000000000
K03139	0	0.0000000000
K03140	3	0.0009066183
K03141	0	0.0000000000
K03142	0	0.0000000000
K03143	0	0.0000000000
K03144	0	0.0000000000
K03145	0	0.0000000000
K03146	0	0.0000000000
K03147	2193	0.6627379873
K03148	81	0.0244786945
K03149	2251	0.6802659414
K03150	85	0.0256875189
K03151	298	0.0900574192
K03152	303	0.0915684497
K03153	2164	0.6539740103
K03154	2173	0.6566938652
K03156	0	0.0000000000
K03157	0	0.0000000000
K03158	0	0.0000000000
K03159	0	0.0000000000
K03160	0	0.0000000000
K03161	0	0.0000000000
K03162	0	0.0000000000
K03163	103	0.0311272288
K03164	0	0.0000000000
K03165	3	0.0009066183
K03166	0	0.0000000000
K03167	5	0.0015110305
K03168	3292	0.9948624962
K03169	92	0.0278029616
K03170	3	0.0009066183
K03171	0	0.0000000000
K03172	0	0.0000000000
K03173	0	0.0000000000
K03174	2	0.0006044122
K03175	1	0.0003022061
K03176	0	0.0000000000
K03177	3288	0.9936536718
K03178	3	0.0009066183
K03179	648	0.1958295558
K03181	118	0.0356603203
K03182	769	0.2323964944
K03183	3128	0.9453006951
K03184	14	0.0042308855
K03185	38	0.0114838320
K03186	927	0.2801450589
K03187	375	0.1133272892
K03188	1597	0.4826231490
K03189	1630	0.4925959504
K03190	1605	0.4850407978
K03191	4	0.0012088244
K03192	67	0.0202478090
K03193	0	0.0000000000
K03194	4	0.0012088244
K03195	3	0.0009066183
K03196	2	0.0006044122
K03197	17	0.0051375038
K03198	2	0.0006044122
K03199	35	0.0105772137
K03200	1	0.0003022061
K03201	60	0.0181323663
K03202	0	0.0000000000
K03203	2	0.0006044122
K03204	2	0.0006044122
K03205	1707	0.5158658205
K03206	270	0.0815956482
K03207	20	0.0060441221
K03208	1345	0.4064672106
K03209	0	0.0000000000
K03210	3105	0.9383499547
K03211	0	0.0000000000
K03212	589	0.1779993956
K03213	0	0.0000000000
K03214	6	0.0018132366
K03215	3276	0.9900271985
K03216	1922	0.5808401330
K03217	3301	0.9975823512
K03218	3282	0.9918404352
K03219	1	0.0003022061
K03220	240	0.0725294651
K03221	3	0.0009066183
K03222	0	0.0000000000
K03223	18	0.0054397099
K03224	0	0.0000000000
K03225	1	0.0003022061
K03226	0	0.0000000000
K03227	0	0.0000000000
K03228	0	0.0000000000
K03229	1	0.0003022061
K03230	3	0.0009066183
K03231	2	0.0006044122
K03232	0	0.0000000000
K03233	0	0.0000000000
K03234	3	0.0009066183
K03235	1	0.0003022061
K03236	0	0.0000000000
K03237	0	0.0000000000
K03238	0	0.0000000000
K03239	0	0.0000000000
K03240	1	0.0003022061
K03241	4	0.0012088244
K03242	0	0.0000000000
K03243	1	0.0003022061
K03245	0	0.0000000000
K03246	0	0.0000000000
K03247	0	0.0000000000
K03248	0	0.0000000000
K03249	0	0.0000000000
K03250	0	0.0000000000
K03251	0	0.0000000000
K03252	0	0.0000000000
K03253	0	0.0000000000
K03254	2	0.0006044122
K03255	389	0.1175581747
K03256	0	0.0000000000
K03257	1	0.0003022061
K03258	0	0.0000000000
K03259	0	0.0000000000
K03260	0	0.0000000000
K03261	0	0.0000000000
K03262	0	0.0000000000
K03263	4	0.0012088244
K03264	0	0.0000000000
K03265	45	0.0135992747
K03267	0	0.0000000000
K03268	0	0.0000000000
K03269	38	0.0114838320
K03270	351	0.1060743427
K03271	1206	0.3644605621
K03272	899	0.2716832880
K03273	1021	0.3085524328
K03274	31	0.0093683892
K03275	1	0.0003022061
K03276	65	0.0196433968
K03277	0	0.0000000000
K03278	0	0.0000000000
K03279	147	0.0444242974
K03280	0	0.0000000000
K03281	1839	0.5557570263
K03282	3102	0.9374433364
K03283	21	0.0063463282
K03284	3008	0.9090359625
K03285	11	0.0033242672
K03286	378	0.1142339075
K03287	0	0.0000000000
K03288	10	0.0030220610
K03289	0	0.0000000000
K03290	235	0.0710184346
K03291	269	0.0812934421
K03292	904	0.2731943185
K03293	1103	0.3333333333
K03294	3064	0.9259595044
K03296	1274	0.3850105772
K03297	1938	0.5856754306
K03298	2769	0.8368087035
K03299	2186	0.6606225446
K03300	1036	0.3130855243
K03301	8	0.0024176488
K03303	1138	0.3439105470
K03304	1336	0.4037473557
K03305	1823	0.5509217286
K03306	2939	0.8881837413
K03307	1827	0.5521305530
K03308	827	0.2499244485
K03309	311	0.0939860985
K03310	1112	0.3360531883
K03311	611	0.1846479299
K03312	410	0.1239045029
K03313	2651	0.8011483832
K03314	6	0.0018132366
K03315	250	0.0755515261
K03316	112	0.0338470837
K03317	151	0.0456331218
K03318	0	0.0000000000
K03319	520	0.1571471744
K03320	2919	0.8821396192
K03321	2578	0.7790873376
K03322	2700	0.8159564823
K03323	0	0.0000000000
K03324	75	0.0226654578
K03325	2002	0.6050166213
K03326	207	0.0625566636
K03327	2966	0.8963433061
K03328	1705	0.5152614083
K03329	4	0.0012088244
K03330	0	0.0000000000
K03331	138	0.0417044424
K03332	391	0.1181625869
K03333	1947	0.5883952856
K03334	227	0.0686007857
